beefTotal,0.0
beefCubeTotal,0.0
beefStewTotal,0.0
beefPattyTotal,0.0
beefBurgerTotal,0.0
hogTotal,0.0
hogCubeTotal,0.0
hogLinksTotal,0.0
hogPattyTotal,0.0
hogSausageTotal,0.0
hogBurgerTotal,0.0
lambTotal,0.0
lambBurgerTotal,0.0
